,Epoch Training Loss,Epoch Training Min Loss,Epoch Training Max Loss,Epoch Validation Loss,Epoch Validation Min Loss,Epoch Validation Max Loss
0,0.043327701091766355,0.0038922499865293504,0.005287598073482514,0.038393545895814896,0.038393545895814896,0.038393545895814896
1,0.034402710199356076,0.0033140785992145537,0.003816511109471321,0.03326833248138428,0.03326833248138428,0.03326833248138428
2,0.029659968614578248,0.0028524685651063917,0.003305845707654953,0.028396356850862503,0.028396356850862503,0.028396356850862503
3,0.025152400135993958,0.0024109262973070144,0.0028211433440446855,0.02390131726861,0.02390131726861,0.02390131726861
4,0.02093159854412079,0.0019977914169430734,0.0023736942559480665,0.019789012148976326,0.019789012148976326,0.019789012148976326
5,0.017171107232570648,0.0016342192888259889,0.001964215375483036,0.01612802967429161,0.01612802967429161,0.01612802967429161
6,0.013826832175254822,0.0013087372295558452,0.0015999453142285347,0.01289806142449379,0.01289806142449379,0.01289806142449379
7,0.010902994871139526,0.0010261685587465764,0.0012785935774445533,0.010093613527715206,0.010093613527715206,0.010093613527715206
8,0.008371850103139877,0.0007821470499038696,0.0009995432570576667,0.007672794163227081,0.007672794163227081,0.007672794163227081
9,0.006216248497366905,0.0005750283133238554,0.0007588290143758058,0.005623626057058573,0.005623626057058573,0.005623626057058573
10,0.004426474869251251,0.000404078746214509,0.0005551979411393404,0.003948415629565716,0.003948415629565716,0.003948415629565716
11,0.0029985418543219565,0.000268795620650053,0.0003888868726789951,0.002631980460137129,0.002631980460137129,0.002631980460137129
12,0.001920941285789013,0.0001680666580796242,0.00025836450513452294,0.0016612913459539413,0.0016612913459539413,0.0016612913459539413
13,0.0011652205139398575,9.909628424793482e-05,0.00016235109651461244,0.0009998808382079005,0.0009998808382079005,0.0009998808382079005
14,0.0006827192846685648,5.62167027965188e-05,9.70739871263504e-05,0.0005870223394595087,0.0005870223394595087,0.0005870223394595087
15,0.0004056825302541256,3.2234008540399375e-05,5.6511315051466227e-05,0.0003518487501423806,0.0003518487501423806,0.0003518487501423806
16,0.0002645040862262249,1.9905742374248802e-05,3.3515520044602454e-05,0.00022921233903616667,0.00022921233903616667,0.00022921233903616667
17,0.00019812299869954587,1.4886718417983502e-05,2.43860122282058e-05,0.00016732852964196354,0.00016732852964196354,0.00016732852964196354
18,0.00016814772970974445,1.2948834046255797e-05,2.1224564989097416e-05,0.0001366561627946794,0.0001366561627946794,0.0001366561627946794
19,0.00015320362290367485,1.166619622381404e-05,2.019200037466362e-05,0.00012106940994272009,0.00012106940994272009,0.00012106940994272009
