,Epoch Training Loss,Epoch Training Min Loss,Epoch Training Max Loss,Epoch Validation Loss,Epoch Validation Min Loss,Epoch Validation Max Loss
0,0.05648507922887802,0.012890035286545753,0.015223252587020397,0.04772687330842018,0.04772687330842018,0.04772687330842018
1,0.04552117735147476,0.0104603236541152,0.012191152200102806,0.03890422731637955,0.03890422731637955,0.03890422731637955
2,0.03761716187000275,0.008751599118113518,0.00995312724262476,0.032819122076034546,0.032819122076034546,0.032819122076034546
3,0.032276466488838196,0.007626064121723175,0.008406211622059345,0.028872262686491013,0.028872262686491013,0.028872262686491013
4,0.028857119381427765,0.0069150738418102264,0.00740009406581521,0.026376886293292046,0.026376886293292046,0.026376886293292046
5,0.026657788082957268,0.006444012280553579,0.006771724205464125,0.024673232808709145,0.024673232808709145,0.024673232808709145
6,0.025053028017282486,0.0060720378533005714,0.0063642049208283424,0.023248668760061264,0.023248668760061264,0.023248668760061264
7,0.023600280284881592,0.005710515193641186,0.006000989116728306,0.021820198744535446,0.021820198744535446,0.021820198744535446
8,0.02210516482591629,0.005332245957106352,0.005626933183521032,0.020323023200035095,0.020323023200035095,0.020323023200035095
9,0.02056124061346054,0.004948345012962818,0.005236743483692408,0.018823236227035522,0.018823236227035522,0.018823236227035522
10,0.01904575154185295,0.004578924737870693,0.004851370584219694,0.017402885481715202,0.017402885481715202,0.017402885481715202
11,0.01762593537569046,0.004236388020217419,0.004488009959459305,0.01608280837535858,0.01608280837535858,0.01608280837535858
12,0.016309654340147972,0.003918445203453302,0.004152118228375912,0.01485884003341198,0.01485884003341198,0.01485884003341198
13,0.0150828892365098,0.0036208375822752714,0.003840913064777851,0.013708101585507393,0.013708101585507393,0.013708101585507393
14,0.013923389837145805,0.0033381397370249033,0.003549042157828808,0.012614857405424118,0.012614857405424118,0.012614857405424118
15,0.012820571660995483,0.003068488324061036,0.0032708444632589817,0.011572573333978653,0.011572573333978653,0.011572573333978653
16,0.011771639809012413,0.0028126591350883245,0.0030046608299016953,0.010583843104541302,0.010583843104541302,0.010583843104541302
17,0.010777577757835388,0.002570347860455513,0.0027521175798028708,0.009649267420172691,0.009649267420172691,0.009649267420172691
18,0.009838898666203022,0.0023411696311086416,0.0025159413926303387,0.008766919374465942,0.008766919374465942,0.008766919374465942
19,0.008955016732215881,0.0021264287643134594,0.002293884987011552,0.007936167530715466,0.007936167530715466,0.007936167530715466
20,0.008122236467897892,0.001924246782436967,0.002084030071273446,0.007155509665608406,0.007155509665608406,0.007155509665608406
21,0.0073380786925554276,0.001733542187139392,0.0018862317083403468,0.0064258635975420475,0.0064258635975420475,0.0064258635975420475
22,0.006603028159588575,0.0015553450211882591,0.0017001514788717031,0.005740699823945761,0.005740699823945761,0.005740699823945761
23,0.005914195440709591,0.001388830365613103,0.001526010688394308,0.0051072100177407265,0.0051072100177407265,0.0051072100177407265
24,0.005275359842926264,0.0012346195289865136,0.001363412942737341,0.004515885841101408,0.004515885841101408,0.004515885841101408
25,0.004681610036641359,0.0010913439327850938,0.0012131023686379194,0.00397262629121542,0.00397262629121542,0.00397262629121542
26,0.0041356985457241535,0.0009602519567124546,0.0010749220382422209,0.0034746751189231873,0.0034746751189231873,0.0034746751189231873
27,0.003634610679000616,0.0008404621621593833,0.0009475350379943848,0.003020494244992733,0.003020494244992733,0.003020494244992733
28,0.0031789271160960197,0.0007318041753023863,0.0008317005122080445,0.0026119998656213284,0.0026119998656213284,0.0026119998656213284
29,0.002768217585980892,0.0006339005776681006,0.0007277571130543947,0.002247454598546028,0.002247454598546028,0.002247454598546028
30,0.0024009058251976967,0.0005470926989801228,0.0006335037178359926,0.0019228270975872874,0.0019228270975872874,0.0019228270975872874
31,0.0020753832068294287,0.00047040058416314423,0.0005504296277649701,0.0016408490482717752,0.0016408490482717752,0.0016408490482717752
32,0.0017906595021486282,0.0004034566809423268,0.0004777108260896057,0.0013952278532087803,0.0013952278532087803,0.0013952278532087803
33,0.0015438246773555875,0.00034623619285412133,0.00041444876114837825,0.001186571316793561,0.001186571316793561,0.001186571316793561
34,0.001333086984232068,0.0002972962392959744,0.00036017890670336783,0.0010111432056874037,0.0010111432056874037,0.0010111432056874037
35,0.0011552415089681745,0.0002565253817010671,0.0003143358917441219,0.0008659866289235651,0.0008659866289235651,0.0008659866289235651
36,0.001007150742225349,0.00022282192367129028,0.00027580378809943795,0.0007481937063857913,0.0007481937063857913,0.0007481937063857913
37,0.0008865004638209939,0.00019554077880457044,0.00024456949904561043,0.0006531071849167347,0.0006531071849167347,0.0006531071849167347
38,0.0007886620005592704,0.00017363214283250272,0.00021920923609286547,0.0005789661081507802,0.0005789661081507802,0.0005789661081507802
39,0.000711483764462173,0.0001564065314596519,0.00019911331764888018,0.0005215948913246393,0.0005215948913246393,0.0005215948913246393
40,0.0006507958751171827,0.00014317664317786694,0.00018308570724911988,0.00047850990085862577,0.00047850990085862577,0.00047850990085862577
41,0.0006042881868779659,0.00013307627523317933,0.0001708913769107312,0.0004464705125428736,0.0004464705125428736,0.0004464705125428736
42,0.0005689386744052172,0.0001243124424945563,0.00016154063632711768,0.00042341393418610096,0.00042341393418610096,0.00042341393418610096
43,0.0005426004063338041,0.00011726829688996077,0.0001545550476294011,0.0004071621806360781,0.0004071621806360781,0.0004071621806360781
44,0.00052294583292678,0.00011215561244171113,0.0001492633018642664,0.000395450450014323,0.000395450450014323,0.000395450450014323
45,0.000508274242747575,0.00010826125799212605,0.0001452662836527452,0.0003873991663567722,0.0003873991663567722,0.0003873991663567722
46,0.0004976236959919333,0.00010553491301834583,0.00014237331924960017,0.0003816231619566679,0.0003816231619566679,0.0003816231619566679
47,0.0004897151375189424,0.00010342986934119835,0.00014030507009010762,0.00037775427335873246,0.00037775427335873246,0.00037775427335873246
48,0.00048362097004428506,0.00010187840962316841,0.00013865054643247277,0.0003746698494069278,0.0003746698494069278,0.0003746698494069278
49,0.0004788166261278093,0.00010077947081299499,0.0001372900151181966,0.0003722721303347498,0.0003722721303347498,0.0003722721303347498
50,0.0004750940133817494,9.986345685319975e-05,0.00013626585132442415,0.0003705944982357323,0.0003705944982357323,0.0003705944982357323
51,0.0004717819974757731,9.909342770697549e-05,0.00013534948811866343,0.0003685816191136837,0.0003685816191136837,0.0003685816191136837
52,0.0004691240028478205,9.858656267169863e-05,0.00013452311395667493,0.00036724729579873383,0.00036724729579873383,0.00036724729579873383
53,0.0004667934845201671,9.80683253146708e-05,0.0001338749862043187,0.00036578497383743525,0.00036578497383743525,0.00036578497383743525
54,0.00046463689068332314,9.750152821652591e-05,0.00013331984519027174,0.0003642085357569158,0.0003642085357569158,0.0003642085357569158
55,0.00046251859748736024,9.714238694868982e-05,0.0001326447381870821,0.0003626619291026145,0.0003626619291026145,0.0003626619291026145
56,0.00046072591794654727,9.682028030510992e-05,0.00013210166071075946,0.00036138706491328776,0.00036138706491328776,0.00036138706491328776
57,0.0004589536983985454,9.633611625758931e-05,0.00013166936696507037,0.00036011647898703814,0.00036011647898703814,0.00036011647898703814
58,0.0004572762409225106,9.597092139301822e-05,0.00013115484034642577,0.00035877691698260605,0.00035877691698260605,0.00035877691698260605
59,0.00045570521615445614,9.565569780534133e-05,0.00013069507258478552,0.0003574968141037971,0.0003574968141037971,0.0003574968141037971
60,0.00045419580419547856,9.525434870738536e-05,0.00013030377158429474,0.0003562794590834528,0.0003562794590834528,0.0003562794590834528
61,0.0004527840646915138,9.49794557527639e-05,0.0001298717106692493,0.00035521865356713533,0.00035521865356713533,0.00035521865356713533
62,0.0004514151660259813,9.469142969464883e-05,0.00012947031063959002,0.0003541602345649153,0.0003541602345649153,0.0003541602345649153
63,0.0004500540962908417,9.435770334675908e-05,0.00012911060184706002,0.0003531138354446739,0.0003531138354446739,0.0003531138354446739
64,0.0004487818805500865,9.409659105585888e-05,0.0001287280465476215,0.0003522099577821791,0.0003522099577821791,0.0003522099577821791
65,0.00044755820999853313,9.384902659803629e-05,0.00012836779933422804,0.00035122878034599125,0.00035122878034599125,0.00035122878034599125
66,0.00044636899838224053,9.360017429571599e-05,0.00012800066906493157,0.00035033043241128325,0.00035033043241128325,0.00035033043241128325
67,0.0004451791464816779,9.328790474683046e-05,0.00012770236935466528,0.0003493094409350306,0.0003493094409350306,0.0003493094409350306
68,0.00044398658792488277,9.306539868703112e-05,0.00012732059985864908,0.00034846464404836297,0.00034846464404836297,0.00034846464404836297
69,0.0004429913533385843,9.286492422688752e-05,0.00012703616812359542,0.0003477091668173671,0.0003477091668173671,0.0003477091668173671
70,0.0004418904718477279,9.254137694370002e-05,0.00012678360508289188,0.0003467947826720774,0.0003467947826720774,0.0003467947826720774
71,0.0004407918604556471,9.238292113877833e-05,0.00012637244071811438,0.00034613473690114915,0.00034613473690114915,0.00034613473690114915
72,0.0004397409502416849,9.212674922309816e-05,0.00012609691475518048,0.0003453375247772783,0.0003453375247772783,0.0003453375247772783
73,0.0004387507797218859,9.18520672712475e-05,0.00012586501543410122,0.0003444991889409721,0.0003444991889409721,0.0003444991889409721
74,0.0004377466393634677,9.165229857899249e-05,0.0001255479292012751,0.00034372115624137223,0.00034372115624137223,0.00034372115624137223
75,0.00043686473509296775,9.149884863290936e-05,0.000125290869618766,0.0003430349752306938,0.0003430349752306938,0.0003430349752306938
76,0.0004358717706054449,9.12151881493628e-05,0.00012505303311627358,0.0003422874433454126,0.0003422874433454126,0.0003422874433454126
77,0.00043492711847648025,9.099463932216167e-05,0.00012476617121137679,0.0003414409584365785,0.0003414409584365785,0.0003414409584365785
78,0.00043401733273640275,9.080969175556675e-05,0.00012450292706489563,0.0003409275959711522,0.0003409275959711522,0.0003409275959711522
79,0.00043310984619893134,9.060693992068991e-05,0.00012422965664882213,0.0003402479342184961,0.0003402479342184961,0.0003402479342184961
80,0.0004322298336774111,9.040767326951027e-05,0.00012399836850818247,0.0003396342508494854,0.0003396342508494854,0.0003396342508494854
81,0.00043140031630173326,9.02568208402954e-05,0.00012374827929306775,0.00033892999636009336,0.00033892999636009336,0.00033892999636009336
82,0.00043054664274677634,9.00759405340068e-05,0.0001234887313330546,0.00033838622039183974,0.00033838622039183974,0.00033838622039183974
83,0.0004296702391002327,8.98972648428753e-05,0.00012323596456553787,0.00033751613227650523,0.00033751613227650523,0.00033751613227650523
84,0.0004288640629965812,8.970582712208852e-05,0.00012301445531193167,0.0003369390033185482,0.0003369390033185482,0.0003369390033185482
85,0.00042803745600394905,8.946167508838698e-05,0.0001228338951477781,0.0003362193237990141,0.0003362193237990141,0.0003362193237990141
86,0.00042717636097222567,8.927666203817353e-05,0.00012256274931132793,0.00033572479151189327,0.00033572479151189327,0.00033572479151189327
87,0.00042646448127925396,8.913350757211447e-05,0.00012234959285706282,0.0003351242921780795,0.0003351242921780795,0.0003351242921780795
88,0.0004256462270859629,8.889866876415908e-05,0.00012217825860716403,0.0003344491415191442,0.0003344491415191442,0.0003344491415191442
89,0.0004248713667038828,8.877672371454537e-05,0.00012190725101390854,0.00033380830427631736,0.00033380830427631736,0.00033380830427631736
90,0.00042410389869473875,8.854983752826229e-05,0.00012173786672065035,0.0003332642372697592,0.0003332642372697592,0.0003332642372697592
91,0.00042336469050496817,8.842361421557143e-05,0.00012150973634561524,0.0003327237500343472,0.0003327237500343472,0.0003327237500343472
92,0.0004226091259624809,8.820778748486191e-05,0.00012132426491007209,0.0003320327086839825,0.0003320327086839825,0.0003320327086839825
93,0.0004218918038532138,8.812405576463789e-05,0.0001210812697536312,0.000331489514792338,0.000331489514792338,0.000331489514792338
94,0.00042117483098991215,8.79346116562374e-05,0.00012089059600839391,0.0003309518506284803,0.0003309518506284803,0.0003309518506284803
95,0.00042041190317831933,8.772527507971972e-05,0.00012071360106347129,0.0003303640987724066,0.0003303640987724066,0.0003303640987724066
96,0.00041979964589700103,8.763163350522518e-05,0.00012051644443999976,0.00032980405376292765,0.00032980405376292765,0.00032980405376292765
97,0.0004190655890852213,8.74450706760399e-05,0.00012032929225824773,0.00032906359410844743,0.00032906359410844743,0.00032906359410844743
98,0.00041836005402728915,8.727867680136114e-05,0.0001201264385599643,0.00032853311859071255,0.00032853311859071255,0.00032853311859071255
99,0.000417616858612746,8.710489782970399e-05,0.00011991430801572278,0.00032804443617351353,0.00032804443617351353,0.00032804443617351353
100,0.00041696903645060956,8.695571159478277e-05,0.00011975402594543993,0.0003274600603617728,0.0003274600603617728,0.0003274600603617728
101,0.0004162691766396165,8.681033068569377e-05,0.00011956068919971585,0.0003270392771810293,0.0003270392771810293,0.0003270392771810293
102,0.0004156481591053307,8.668029477121308e-05,0.00011937077943002805,0.00032656226539984345,0.00032656226539984345,0.00032656226539984345
103,0.00041502955718897283,8.656840509502217e-05,0.00011918681411771104,0.0003260438679717481,0.0003260438679717481,0.0003260438679717481
104,0.0004143683472648263,8.637750579509884e-05,0.00011903358972631395,0.0003253879549447447,0.0003253879549447447,0.0003253879549447447
105,0.0004137250653002411,8.627814531791955e-05,0.00011881667887791991,0.00032495864434167743,0.00032495864434167743,0.00032495864434167743
106,0.0004131188034079969,8.611260273028165e-05,0.00011867465218529105,0.00032429798739030957,0.00032429798739030957,0.00032429798739030957
107,0.00041240270365960896,8.598067506682128e-05,0.00011844593973364681,0.00032386917155236006,0.00032386917155236006,0.00032386917155236006
108,0.0004118539218325168,8.57979612192139e-05,0.0001183417480206117,0.0003234249306842685,0.0003234249306842685,0.0003234249306842685
109,0.00041121113463304937,8.565102325519547e-05,0.0001181710249511525,0.0003228647983632982,0.0003228647983632982,0.0003228647983632982
110,0.0004106046981178224,8.558092667954043e-05,0.00011796235776273534,0.000322376552503556,0.000322376552503556,0.000322376552503556
111,0.0004099806537851691,8.535118831787258e-05,0.00011785599053837359,0.00032190221827477217,0.00032190221827477217,0.00032190221827477217
112,0.0004093620809726417,8.526681631337851e-05,0.0001176355654024519,0.0003214238677173853,0.0003214238677173853,0.0003214238677173853
113,0.00040884435293264687,8.513117063557729e-05,0.0001175251672975719,0.0003209333517588675,0.0003209333517588675,0.0003209333517588675
114,0.0004082204832229763,8.502345735905692e-05,0.00011733458813978359,0.000320468214340508,0.000320468214340508,0.000320468214340508
115,0.00040765892481431365,8.493677160004154e-05,0.00011714552238117903,0.000320008082780987,0.000320008082780987,0.000320008082780987
116,0.00040710048051550984,8.475344657199457e-05,0.00011703278141794726,0.0003195867466274649,0.0003195867466274649,0.0003195867466274649
117,0.0004064601962454617,8.463743142783642e-05,0.00011682060721796006,0.0003191182913724333,0.0003191182913724333,0.0003191182913724333
118,0.000405924569349736,8.454707131022587e-05,0.00011665094643831253,0.0003186478279531002,0.0003186478279531002,0.0003186478279531002
119,0.00040533943683840334,8.436475764028728e-05,0.00011654201807687059,0.00031811281223781407,0.00031811281223781407,0.00031811281223781407
120,0.0004047715337947011,8.42617082525976e-05,0.0001163542692665942,0.00031771580688655376,0.00031771580688655376,0.00031771580688655376
