Theta,Gamma,Theta_dot,Gamma_dot
0.144999996,1.09800005,0.0022,0.003439999
0.200000003,1.184000015,0.00148,4.00E-03
0.237000003,1.284000039,0.00048,0.001559997
0.248999998,1.322999954,-0.00012,-0.000279999
0.246000007,1.315999985,-0.0004,-0.002999997
0.236000001,1.241000056,-0.0002,-0.004520001
0.231000006,1.128000021,-0.00156,-0.004640002
0.192000002,1.011999965,-0.00304,-0.002079999
0.115999997,0.959999979,-0.00216,2.80E-04
0.061999999,0.967000008,-0.0022,0.00224
0.007,1.023000002,-8.00E-05,0.000320001
0.005,1.031000018,-0.0002,0.001159997
0,1.059999943,0.00092,-0.001559997
0.023,1.021000028,0.0024,0.000320001
0.082999997,1.029000044,0.00256,0.002799997
0.147,1.098999977,0.00208,0.003120003
0.199000001,1.177000046,0.0014,0.003599997
0.233999997,1.26699996,0.00048,0.001360002
0.246000007,1.300999999,-0.00012,-0.0002
0.243000001,1.296000004,-0.00028,-0.002600002
0.236000001,1.230999947,-0.00028,-0.004159999
0.229000002,1.126999974,-0.00144,-0.004359999
0.193000004,1.018000007,-0.003,-0.00184
0.118000001,0.972000003,-0.0022,-8.00E-05
0.063000001,0.970000029,-0.00228,0.00224
0.006,1.026000023,4.00E-05,-0.000120001
0.007,1.023000002,8.00E-05,0
0.009,1.023000002,-0.00016,0.000320001
0.005,1.031000018,-0.0002,0.00112
0,1.059000015,0.0008,-0.001560001
0.02,1.019999981,0.00224,0.000279999
0.075999998,1.02699995,0.00236,0.00256
0.135000005,1.090999961,0.00204,0.003000002
0.186000004,1.166000009,0.00156,0.003719997
0.224999994,1.258999944,0.00044,0.001720004
0.236000001,1.302000046,-1.60E-04,-8.00E-05
0.231999993,1.299999952,-0.00028,-0.00256
0.224999994,1.235999942,-0.00024,-0.003879995
0.218999997,1.139000058,-0.00112,-0.004640002
0.191,1.023000002,-0.00248,-0.002320001
0.128999993,0.964999974,-0.00216,0.000120001
0.075000003,0.967999995,-0.00264,0.002120001
0.009,1.021000028,-8.00E-05,8.00E-05
0.007,1.023000002,4.00E-05,-4.00E-05
0.008,1.021999955,-8.00E-05,0.000240002
0.006,1.027999997,-0.0002,0.001040001
0.001,1.05400002,0.0006,-1.48E-03
0.016000001,1.01699996,0.00196,0.000120001
0.064999998,1.019999981,0.00228,0.002360001
0.122000001,1.078999996,0.0022,0.00296
0.177000001,1.152999997,0.00156,0.003839998
0.216000006,1.248999953,0.0006,0.001960001
0.231000006,1.297999978,-8.00E-05,4.00E-05
0.229000002,1.299000025,-0.00032,-0.002319999
0.221000001,1.241000056,-0.0002,-0.003760004
0.216000006,1.146999955,-0.00104,-0.004719996
0.189999998,1.029000044,-0.00224,-0.002440002
0.134000003,0.967999995,-0.00236,-0.000120001
0.075000003,0.964999974,-0.00244,0.002160003
0.014,1.019000053,-0.00024,0.000119996
0.008,1.021999955,4.00E-05,-4.00E-05
0.009,1.021000028,-4.00E-05,0.0002
0.008,1.026000023,-0.00028,0.000999999
0.001,1.050999999,0.00048,-1.44E-03
0.013,1.014999986,0.00204,0.000120001
0.064000003,1.018000007,0.00236,0.00224
0.123000003,1.074000001,0.00224,0.002880001
0.179000005,1.146000028,0.0016,0.003839998
0.218999997,1.241999984,0.00072,0.00224
0.237000003,1.297999978,-1.20E-04,0.000120001
0.233999997,1.300999999,-0.00024,-0.001960001
0.228,1.251999974,-0.0002,-0.003839998
0.223000005,1.156000018,-0.00096,-0.004679999
0.199000001,1.039000034,-0.0022,-0.003000002
0.143999994,0.963999987,-0.0024,-0.0002
0.083999999,0.958999991,-0.00228,0.001799998
0.027000001,1.003999949,-0.00076,0.00072
0.008,1.021999955,0.00012,-8.00E-05
0.011,1.019999981,-4.00E-05,0.000160003
0.01,1.024000049,-0.00044,0.000879998
-0.001,1.046000004,0.00044,-0.001040001
0.01,1.019999981,0.00204,-0.000159998
0.061000001,1.016000032,0.00248,0.002119999
0.123000003,1.069000006,0.00228,0.00276
0.180000007,1.138000011,0.00156,0.003759999
0.218999997,1.231999993,0.00076,0.002480001
0.238000005,1.29400003,-0.00012,0.000239997
0.234999999,1.299999952,-0.00036,-0.00164
0.225999996,1.258999944,-0.00024,-0.003679996
0.219999999,1.167000055,-0.00084,-0.004440002
0.199000001,1.055999994,-0.00208,-0.003640001
0.147,0.964999974,-0.00236,-0.000319998
0.088,0.957000017,-0.00204,0.001599998
0.037,0.996999979,-0.00112,0.000999999
0.009,1.021999955,8.00E-05,-8.00E-05
0.011,1.019999981,0.00E+00,1.20E-04
0.011,1.023000002,-0.0004,0.000840001
0.001,1.04400003,-4.00E-05,4.00E-05
0,1.044999957,0.00192,-0.00112
0.048,1.01699996,0.00228,0.001920004
0.104999997,1.065000057,0.0024,0.00244
0.165000007,1.126000047,0.001799999,0.004039998
0.209999993,1.226999998,0.00092,0.002800002
0.232999995,1.297000051,-8.00E-05,0.000279999
0.231000006,1.30400002,-0.00024,-0.001440001
0.224999994,1.268000007,-0.00028,-0.003800001
0.217999995,1.172999978,-0.00084,-0.004559999
0.196999997,1.059000015,-0.00188,-0.002720001
0.150000006,0.990999997,-0.002,-0.00072
0.100000001,0.97299999,-0.0024,0.000640001
0.039999999,0.989000022,-0.00128,0.00128
0.008,1.021000028,0.00012,-4.00E-05
0.011,1.019999981,-4.00E-05,8.00E-05
0.01,1.021999955,-0.00032,0.000800004
0.002,1.042000055,-4.00E-05,1.20E-04
0.001,1.044999957,0.00184,-0.000999999
0.046999998,1.019999981,0.00216,0.001719999
0.101000004,1.062999964,0.00224,0.002400002
0.157000005,1.123000026,0.00192,0.00388
0.204999998,1.220000029,0.001,0.002839999
0.230000004,1.291000009,8.00E-05,0.000599999
0.231999993,1.305999994,-0.00024,-0.001440001
0.225999996,1.269999981,-0.0002,-0.00368
0.221000001,1.177999973,-0.0004,-0.004400001
0.210999995,1.067999959,-0.00176,-0.003199999
0.166999996,0.987999976,-0.00224,-0.00092
0.111000001,0.964999974,-0.00232,0.000440001
0.052999999,0.976000011,-0.00176,0.001800001
0.009,1.021000028,4.00E-05,-8.00E-05
0.01,1.019000053,0,8.00E-05
0.01,1.021000028,-0.00028,0.000679998
0.003,1.037999988,-0.0004,0.000440001
-0.007,1.049000025,0.00212,-0.001240001
0.046,1.018000007,0.0022,0.001199999
0.101000004,1.047999978,0.00228,0.002639999
0.158000007,1.113999963,0.002,0.003960004
0.208000004,1.213000059,0.00108,0.003119998
0.234999999,1.291000009,0.00012,0.00072
0.238000005,1.309000015,-0.00036,-0.001199999
0.229000002,1.279000044,-0.00024,-0.003440003
0.223000005,1.192999959,-0.00028,-0.00448
0.216000006,1.08099997,-0.00164,-0.003239999
0.174999997,1,-0.00236,-0.001159999
0.115999997,0.971000016,-0.0024,0.000319998
0.056000002,0.978999972,-0.00216,0.001280003
0.002,1.011000037,4.00E-05,-4.00E-05
0.003,1.00999999,0,0.000120001
0.003,1.013000011,0.00016,0.000959997
0.007,1.036999941,-0.00048,0.000760002
-0.005,1.055999994,0.00196,-0.001679997
0.044,1.014000058,0.00224,0.00112
0.100000001,1.042000055,0.0022,0.002759995
0.155000001,1.110999942,0.00204,0.003760004
0.206,1.205000043,0.00112,0.003199997
0.233999997,1.284999967,0.0002,0.00092
0.238999993,1.307999969,-0.00028,-0.000999999
0.231999993,1.282999992,-0.00024,-0.003119998
0.225999996,1.205000043,-0.00052,-0.00428
0.213,1.09800005,-0.0014,-0.003400002
0.178000003,1.013000011,-0.00232,-0.00148
0.119999997,0.976000011,-0.0024,0.000320001
0.059999999,0.984000027,-0.00224,1.00E-03
0.004,1.008999944,-4.00E-05,4.00E-05
0.003,1.00999999,0,8.00E-05
0.003,1.011999965,0.0002,0.000840001
0.008,1.032999992,-0.00048,0.001440001
-0.004,1.069000006,0.00128,-0.001680002
0.028000001,1.02699995,0.00244,0.0002
0.089000002,1.031999946,0.00224,0.002600002
0.144999996,1.097000003,0.00216,0.00336
0.199000001,1.180999994,0.0014,0.003520002
0.233999997,1.269000053,0.00036,0.001359997
0.243000001,1.302999973,-0.00024,-0.000479999
0.237000003,1.291000009,-0.0004,-0.003039999
0.226999998,1.215000033,-0.00032,-0.004360003
0.218999997,1.105999947,-0.00152,-0.003679996
0.180999994,1.014000058,-0.00224,-0.001360002
0.125,0.980000019,-0.00256,0.000279999
0.061000001,0.986999989,-0.00196,0.000960002
0.012,1.011000037,-0.00012,0.0002
0.009,1.016000032,4.00E-05,4.00E-05
0.01,1.01699996,-8.00E-05,0.00052
0.008,1.029999971,-0.00044,0.00152
-0.003,1.067999959,0.00092,-0.001799998
0.02,1.023000002,0.00244,0.000240002
0.081,1.029000044,0.00228,0.002719998
0.137999997,1.097000003,0.0022,0.003439999
0.193000004,1.182999969,0.0016,3.56E-03
0.232999995,1.271999955,0.00044,0.001160002
0.244000003,1.300999999,-1.60E-04,-0.000320001
0.239999995,1.292999983,-0.00036,-0.002719998
0.231000006,1.225000024,-0.0004,-0.00448
0.221000001,1.113000035,-0.00216,-3.60E-03
0.166999996,1.023000002,-0.00232,-0.000999999
0.108999997,0.998000026,-0.00188,0.001159997
0.061999999,1.02699995,-0.00168,0.000360003
0.02,1.036000013,-0.00056,-0.000640001
0.006,1.019999981,0.00012,8.00E-05
0.009,1.021999955,-0.00012,0.000320001
0.006,1.029999971,-0.00024,0.001199999
0,1.059999943,0.00052,0.000240002
0.013,1.065999985,0.00168,-0.001879997
0.055,1.019000053,0.0026,0.002999997
0.119999997,1.093999982,0.00212,0.003439999
0.172999993,1.179999948,0.0018,0.00408
0.217999995,1.281999946,0.00052,0.001160002
0.231000006,1.31099999,-8.00E-05,-0.000559998
0.229000002,1.297000051,-0.00016,-0.003000002
0.224999994,1.222000003,-0.0002,-0.004000001
0.219999999,1.121999979,-0.002,-3.92E-03
0.170000002,1.024000049,-0.00232,-0.001120002
0.112000003,0.995999992,-0.002,0.00096
0.061999999,1.019999981,-0.00172,0.000479999
0.018999999,1.031999946,-0.0004,-0.0004
0.009,1.021999955,0,0
0.009,1.021999955,-8.00E-05,0.000280004
0.007,1.029000044,-0.00028,0.001039996
0,1.054999948,0.00048,-1.36E-03
0.012,1.021000028,0.00184,-0.000160003
0.057999998,1.01699996,0.00248,0.00336
0.119999997,1.100999951,0.00184,0.002880001
0.165999994,1.172999978,0.001720001,0.003759999
0.209000006,1.26699996,0.0008,0.00164
0.229000002,1.307999969,0.00E+00,-0.0002
0.229000002,1.302999973,-0.00016,-0.00256
0.224999994,1.238999963,-0.00012,-0.004439998
0.222000003,1.128000021,-0.00164,-4.16E-03
0.180999994,1.024000049,-0.00256,-0.001400001
0.116999999,0.989000022,-0.00216,0.0004
0.063000001,0.999000013,-0.00156,0.000480001
0.024,1.011000037,4.00E-05,-8.00E-05
0.025,1.008999944,0,0
0.025,1.008999944,-2.80E-04,0.000400004
0.017999999,1.019000053,-0.00092,0.001639996
-0.005,1.059999943,0.00072,0.000280004
0.013,1.067000031,0.00132,-0.002000003
0.046,1.01699996,0.00252,0.002600002
0.108999997,1.082000017,0.00232,0.003239999
0.166999996,1.162999988,0.00156,0.00428
0.206,1.269999981,0.00064,0.001960001
0.222000003,1.319000006,-8.00E-05,-4.00E-05
0.219999999,1.317999959,-0.00028,-0.002199998
0.213,1.263000011,-0.00012,-0.004440002
0.209999993,1.15199995,-0.0014,-0.005159998
0.174999997,1.023000002,-0.00244,-0.002
0.114,0.97299999,-0.00204,-0.00016
0.063000001,0.968999982,-0.0018,0.001880002
0.017999999,1.016000032,-0.00028,0.000120001
0.011,1.019000053,0,0
0.011,1.019000053,0.00E+00,0.000159998
0.011,1.023000002,-0.0004,0.000999999
0.001,1.047999978,0.00032,0.000240002
0.009,1.05400002,0.0014,-0.001680002
0.044,1.011999965,0.00236,0.002200003
0.103,1.067000031,0.00248,0.003119998
0.165000007,1.144999981,0.00128,0.004359999
0.196999997,1.253999949,0.00068,0.002480001
0.214000002,1.315999985,-4.00E-05,0.000120001
0.213,1.319000006,-0.0002,-0.001919999
0.208000004,1.271000028,-0.0002,-0.00448
0.202999994,1.159000039,-0.00112,-0.005599999
0.174999997,1.019000053,-0.002,-0.001760001
0.125,0.975000024,-0.00216,-0.000400002
0.071000002,0.964999974,-0.00188,0.001920002
0.024,1.013000011,-0.00044,0.0002
0.013,1.018000007,0,0
0.013,1.018000007,-8.00E-05,0.0002
0.011,1.023000002,-0.00032,0.00092
0.003,1.046000004,-8.00E-05,-0.000279999
0.001,1.039000034,0.00172,-0.00092
0.044,1.016000032,0.0022,0.001960001
0.098999999,1.065000057,0.00228,0.002559996
0.156000003,1.128999949,0.00152,0.004240003
0.194000006,1.235000014,0.00088,0.002360001
0.216000006,1.29400003,4.00E-05,4.00E-05
0.216999993,1.294999957,-0.000319999,-0.001759996
0.209000006,1.251000047,-0.0002,-0.003840003
0.203999996,1.154999971,-0.001,-0.005079999
0.179000005,1.027999997,-0.00192,-0.001960001
0.130999997,0.978999972,-0.00216,-0.00056
0.077,0.964999974,-0.00192,0.001800001
0.028999999,1.00999999,-0.00044,1.20E-04
0.017999999,1.013000011,0,0
0.017999999,1.013000011,-0.00032,0.0004
0.01,1.023000002,-0.00032,0.000799999
0.002,1.042999983,8.00E-05,-4.00E-05
0.004,1.042000055,0.00172,-0.001200004
0.046999998,1.011999965,0.00216,0.00184
0.101000004,1.057999969,0.00212,0.002400002
0.153999999,1.118000031,0.00156,0.004159999
0.193000004,1.222000003,0.00092,0.002639999
0.216000006,1.287999988,0,4.00E-05
0.216000006,1.289000034,-0.0004,-0.00164
0.206,1.248000026,-8.00E-05,-0.003239999
0.203999996,1.167000055,-0.00088,-0.005160003
0.181999996,1.037999988,-0.00184,-2.28E-03
0.136000007,0.981000006,-0.00212,-0.00056
0.082999997,0.967000008,-0.00196,0.001440001
0.034000002,1.003000021,-0.00056,0.000279999
0.02,1.00999999,4.00E-05,0
0.021,1.00999999,-8.00E-05,0.0002
0.018999999,1.014999986,-0.00076,0.00112
0,1.042999983,0.00024,-0.000159998
0.006,1.039000034,0.00164,-0.001040001
0.046999998,1.013000011,0.00184,0.001760001
0.093000002,1.057000041,0.00176,0.001999998
0.136999995,1.106999993,0.00184,0.003800001
0.182999998,1.202000022,0.00096,0.003080001
0.207000002,1.279000044,0,0.000319996
0.207000002,1.286999941,-0.00052,-0.001399999
0.194000006,1.251999974,-0.00016,-0.003039999
0.189999998,1.175999999,-0.00056,-0.004439998
0.175999999,1.065000057,-0.00176,-0.003240001
0.131999999,0.984000027,-0.00196,-0.000760002
0.082999997,0.964999974,-0.0018,0.001200001
0.037999999,0.995000005,-0.00116,0.00112
0.009,1.023000002,0.00012,-8.00E-05
0.012,1.021000028,-4.00E-05,4.00E-05
0.011,1.021999955,-0.00028,0.000560002
0.004,1.036000013,0.0002,0.000559998
0.009,1.049999952,0.00156,-0.001679997
0.048,1.008000016,0.00188,0.001399999
0.094999999,1.042999983,0.00156,0.00244
0.134000003,1.103999972,0.00156,0.003440003
0.172999993,1.190000057,0.000840001,0.003319998
0.194000006,1.273000002,-4.00E-05,0.00092
0.193000004,1.296000004,-0.00048,-0.00132
0.180999994,1.263000011,-0.00028,-0.003000002
0.173999995,1.187999964,-0.0004,-0.004159999
0.164000005,1.083999991,-0.00172,-3.40E-03
0.120999999,0.999000013,-0.00192,-0.00112
0.072999999,0.971000016,-0.00152,0.00112
0.035,0.999000013,-0.00064,0.00056
0.018999999,1.013000011,0.00E+00,0.00E+00
0.018999999,1.013000011,-4.00E-05,8.00E-05
0.017999999,1.014999986,-0.00072,0.000960002
0,1.039000034,8.00E-05,0.001359997
0.002,1.072999954,0.00152,-0.002639999
0.039999999,1.006999969,0.00188,0.001360002
0.086999997,1.041000009,0.00164,0.002360001
0.128000006,1.100000024,0.00172,0.003399997
0.171000004,1.184999943,0.00116,3.40E-03
0.200000003,1.269999981,0.00012,0.000999999
0.202999994,1.294999957,-0.00036,-0.00072
0.194000006,1.27699995,-0.0002,-0.002999997
0.188999996,1.202000022,-0.00044,-0.004400001
0.178000003,1.092000008,-0.00176,-0.003840001
0.134000003,0.995999992,-0.00196,-0.001159999
0.085000001,0.967000008,-0.00172,0.001039999
0.041999999,0.992999971,-0.00132,0.001200001
0.009,1.023000002,8.00E-05,-8.00E-05
0.011,1.021000028,0,4.00E-05
0.011,1.021999955,-0.00016,0.000320001
0.007,1.029999971,-0.00036,0.001560001
-0.002,1.069000006,0.00152,-0.00256
0.035999998,1.004999995,0.00196,0.001399999
0.085000001,1.039999962,0.00172,0.002160001
0.128000006,1.093999982,0.00168,0.003200002
0.170000002,1.174000025,0.00128,3.64E-03
0.202000007,1.264999986,0.0002,0.001240001
0.207000002,1.296000004,-3.20E-04,-0.00052
0.199000001,1.282999992,-0.00028,-0.002799997
0.192000002,1.213000059,-0.00036,-0.004240003
0.182999998,1.106999993,-0.00176,-0.004039998
0.138999999,1.006000042,-0.00204,-0.001600001
0.088,0.966000021,-0.00164,0.000799999
0.046999998,0.986000001,-0.00136,0.00128
0.013,1.018000007,-8.00E-05,4.00E-05
0.011,1.019000053,4.00E-05,4.00E-05
0.012,1.019999981,-0.00016,0.000320001
0.008,1.027999997,-0.00036,0.001480002
-0.001,1.065000057,0.00104,-0.00204
0.025,1.014000058,0.00212,0.00112
0.078000002,1.042000055,0.00176,0.002119999
0.122000001,1.095000029,0.00176,0.00316
0.165999994,1.174000025,0.0016,0.003759999
0.206,1.268000007,0.0004,0.001279998
0.216000006,1.299999952,-0.00036,-0.000639997
0.207000002,1.284000039,-0.00028,-0.002839999
0.200000003,1.213000059,-0.00016,-0.004160004
0.195999995,1.108999968,-0.0014,-0.004039998
0.160999998,1.008000016,-0.00204,-0.00128
0.109999999,0.976000011,-2.12E-03,0.0002
0.057,0.981000006,-0.00156,0.001400001
0.017999999,1.016000032,-2.40E-04,4.00E-05
0.012,1.01699996,4.00E-05,8.00E-05
0.013,1.019000053,-0.00016,3.20E-04
0.009,1.02699995,-0.00048,0.001240001
-0.003,1.057999969,0.00088,-0.001559997
0.018999999,1.019000053,0.00216,0.000999999
0.072999999,1.04400003,0.00176,0.001919999
0.116999999,1.092000008,0.00184,0.002719998
0.163000003,1.159999967,1.60E-03,0.00388
0.202999994,1.256999969,0.0004,0.001600003
0.213,1.297000051,-0.00028,-0.000360003
0.206,1.287999988,-0.0004,-0.002519999
0.195999995,1.225000024,-0.0002,-0.004120002
0.191,1.121999979,-0.00116,-0.004319997
0.162,1.014000058,-0.00204,-0.001480002
0.111000001,0.976999998,-0.00212,8.00E-05
0.057999998,0.978999972,-0.00172,0.001600003
0.015,1.019000053,-0.00012,4.00E-05
0.012,1.019999981,0,0
0.012,1.019999981,-8.00E-05,2.00E-04
0.01,1.024999976,-0.00036,0.001160002
0.001,1.05400002,0.00064,-0.001680002
0.017000001,1.011999965,0.00204,0.000799999
0.068000004,1.031999946,0.00172,0.001920004
0.111000001,1.080000043,0.0018,0.002599998
0.156000003,1.144999981,1.36E-03,0.004200001
0.189999998,1.25,0.00056,0.001999998
0.203999996,1.299999952,-0.00036,-0.000239997
0.194999993,1.29400003,-0.00044,-0.002360001
0.184,1.235000014,-0.00016,-0.004120002
0.180000007,1.131999969,-0.00088,-0.0046
0.158000007,1.01699996,-0.00196,-0.001679997
0.108999997,0.975000024,-0.00192,-0.0002
0.061000001,0.970000029,-1.76E-03,0.00184
0.017000001,1.016000032,-0.00024,0.000120001
0.011,1.019000053,0,0
0.011,1.019000053,-4.00E-05,0.000159998
0.01,1.023000002,-0.00036,0.001040001
0.001,1.049000025,0.00048,-0.001719999
0.013,1.006000042,0.00184,0.0004
0.059,1.016000032,0.00176,0.001919999
0.103,1.06400001,0.00176,0.002480001
0.147,1.126000047,1.52E-03,0.0046
0.185000002,1.241000056,0.0006,0.002359996
