,Epoch Training Loss,Epoch Training Min Loss,Epoch Training Max Loss,Epoch Validation Loss,Epoch Validation Min Loss,Epoch Validation Max Loss
0,0.05626298859715462,0.050964072,0.062315065,0.04963446781039238,0.049634468,0.049634468
1,0.04781309887766838,0.04397903,0.052403983,0.04294399917125702,0.042944,0.042944
2,0.04192866384983063,0.039356474,0.04522734,0.03861138969659805,0.03861139,0.03861139
3,0.03820712864398956,0.03655252,0.040519606,0.035993367433547974,0.035993367,0.035993367
4,0.035897716879844666,0.034574624,0.037642516,0.034207455813884735,0.034207456,0.034207456
5,0.034150630235672,0.032940313,0.035702683,0.03254357725381851,0.032543577,0.032543577
6,0.03241598978638649,0.031230386,0.033965416,0.030741769820451736,0.03074177,0.03074177
7,0.030567051842808723,0.029384442,0.032141957,0.02885899320244789,0.028858993,0.028858993
8,0.0286874882876873,0.027512923,0.030263294,0.02699866145849228,0.026998661,0.026998661
9,0.026849914342164993,0.02568993,0.028410586,0.025193888694047928,0.025193889,0.025193889
10,0.025062698870897293,0.023922918,0.026600536,0.02343599870800972,0.023435999,0.023435999
11,0.02331518940627575,0.022203946,0.024816766,0.021723467856645584,0.021723468,0.021723468
12,0.021612539887428284,0.020539906,0.023058802,0.020069941878318787,0.020069942,0.020069942
13,0.0199702437967062,0.018943552,0.02134677,0.018486011773347855,0.018486012,0.018486012
14,0.018396617844700813,0.017418131,0.019698754,0.016971616074442863,0.016971616,0.016971616
15,0.016891928389668465,0.015960788,0.01812002,0.015526089817285538,0.01552609,0.01552609
16,0.015458427369594574,0.014573546,0.016612228,0.014154343865811825,0.014154344,0.014154344
17,0.014101648703217506,0.01326228,0.015180413,0.012861113995313644,0.012861114,0.012861114
18,0.012824547477066517,0.012029871,0.01382848,0.01164711732417345,0.011647117,0.011647117
19,0.011626922525465488,0.010876171,0.012556526,0.010511877946555614,0.010511878,0.010511878
20,0.01050814613699913,0.009800632,0.011364065,0.009454476647078991,0.009454477,0.009454477
21,0.009466653689742088,0.008801434,0.010250384,0.008472351357340813,0.008472351,0.008472351
22,0.008499636314809322,0.007875703,0.009212911,0.007562864106148481,0.007562864,0.007562864
23,0.0076047396287322044,0.007021182,0.008248999,0.006724041420966387,0.0067240414,0.0067240414
24,0.006779938004910946,0.0062355967,0.0073569617,0.005953492596745491,0.0059534926,0.0059534926
25,0.006022913381457329,0.00551634,0.006534882,0.005248907022178173,0.005248907,0.005248907
26,0.005331633612513542,0.004861398,0.0057807285,0.004608378279954195,0.0046083783,0.0046083783
27,0.004704131744801998,0.004268943,0.0050924956,0.004029895178973675,0.004029895,0.004029895
28,0.004138278774917126,0.003736971,0.0044679334,0.00351139809936285,0.003511398,0.003511398
29,0.003631921950727701,0.003263302,0.0039049108,0.003050644416362047,0.0030506444,0.0030506444
30,0.0031826933845877647,0.0028454214,0.00341192,0.0026450776495039463,0.0026450776,0.0026450776
31,0.0027879278641194105,0.0024806436,0.003069028,0.0022918470203876495,0.002291847,0.002291847
32,0.002444584621116519,0.002165963,0.0027750612,0.0019876700825989246,0.00198767,0.00198767
33,0.0021492335945367813,0.0018978921,0.0025263932,0.0017288979142904282,0.0017288979,0.0017288979
34,0.001898143906146288,0.0016725459,0.0023190489,0.0015115728601813316,0.0015115729,0.0015115729
35,0.0016873201820999384,0.0014430633,0.0021488464,0.0013315374962985516,0.0013315375,0.0013315375
36,0.001512572169303894,0.0012465876,0.0020114714,0.0011844986584037542,0.0011844987,0.0011844987
37,0.0013695997186005116,0.0010837095,0.0019025432,0.0010661532869562507,0.0010661533,0.0010661533
38,0.0012541406322270632,0.00095021515,0.0018177581,0.0009723039693199098,0.00097230397,0.00097230397
39,0.0011620851000770926,0.00084200286,0.0017530274,0.0008989644120447338,0.0008989644,0.0008989644
40,0.0010895662708207965,0.0007551684,0.0017045662,0.0008424604893662035,0.0008424605,0.0008424605
41,0.0010330509394407272,0.00068611547,0.0016689668,0.0007994930492714047,0.00079949305,0.00079949305
42,0.0009894001996144652,0.00063163834,0.0016432534,0.0007671896019019186,0.0007671896,0.0007671896
43,0.0009559037862345576,0.0005889351,0.0016249145,0.0007431103149428964,0.0007431103,0.0007431103
44,0.0009302780963480473,0.0005556027,0.0016118891,0.0007252410869114101,0.0007252411,0.0007252411
45,0.000910649832803756,0.0005296401,0.0016025461,0.00071196467615664,0.0007119647,0.0007119647
46,0.0008955183438956738,0.0005094159,0.0015956311,0.0007020165794529021,0.0007020166,0.0007020166
47,0.0008837111527100205,0.00049362145,0.0015902172,0.0006944294436834753,0.00069442944,0.00069442944
48,0.000874329125508666,0.0004812208,0.0015856384,0.0006884844042360783,0.0006884844,0.0006884844
49,0.0008666993817314506,0.00047141148,0.0015814451,0.0006836593383923173,0.00068365934,0.00068365934
